fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.42283419473342165,-0.20433224523393148,-0.346500181266705,0.9711677833388772,0.019243772137829913,-0.7676524821089765,-1.0731547516227937,0.05550024470364059,-0.6926535483035646,2.258336874260303,0.09482362213234241,6.0
-0.005777254206770392,0.8213406705864055,-0.24414853190946414,0.03825905229037454,-0.6768205175311285,-0.6580905432876542,-0.7305086653697503,0.05550024470364059,-0.062149429075287255,-0.12511561630251036,-0.10110900835383035,5.0
-2.4386094072789044,-0.023331142442107208,-0.6023793046598074,-0.19496813047175138,-1.720916952034567,-0.7676524821089765,0.868506403811119,-1.9976653999121698,0.007906584172300852,-0.635855435708827,2.641947818452597,4.0
-0.283815214557871,2.4805174461781268,0.8305437863415652,0.03825905229037454,2.455468785979186,0.7662146613895365,2.7340239845221332,0.1762746943869078,-0.4124294953132185,0.8112407192757376,-1.1787384760277857,5.0
0.4807891764076571,0.8213406705864055,-0.0394452331949823,-1.1278768615202546,-0.3287883726966498,-1.205900237394266,-0.7305086653697503,0.23666191922854138,-1.112989627789084,0.8963640225101239,-1.1787384760277857,5.0
-1.0484196055233992,-0.023331142442107208,-1.1653133761246321,0.03825905229037454,-0.6768205175311285,-0.7676524821089765,-1.0350829642613444,-0.6691464533960296,0.6384107034005783,-0.03999231306812409,-0.9828058455416112,6.0
-1.0484196055233992,-0.1439985443033234,-1.1653133761246321,-0.19496813047175138,-0.7464269464980244,-0.9867763597516213,-1.0731547516227937,-0.7295336782376632,0.5683546901529932,0.04513099016626217,-0.9828058455416112,6.0
0.34177019623210586,-0.8680029554706199,0.4723130135912221,1.90407651438738,0.15845663007162178,1.6427101719601154,2.9243829213293795,0.1762746943869078,-0.7627095615511497,-0.635855435708827,-0.9828058455416112,5.0
-0.35332470464564664,-0.0836648433727153,-0.6023793046598074,1.437622148863128,2.177043070111602,1.9713959884240826,1.173080702702713,-0.7295336782376632,-0.9728776012939109,-0.03999231306812409,-0.19907532359691846,6.0
1.4539220376365096,-0.6266681517481878,1.5470053318422514,2.8369852454358826,-0.6072140885642325,-1.205900237394266,-1.2254419010685909,0.23666191922854138,-1.8836057735125344,-0.03999231306812409,-0.7868732150554385,5.0
-0.21430572447009602,0.3990047640721488,-0.44885183062394596,0.2714862350524994,-0.18957551476285792,0.21840496728292472,0.449716742835177,0.4782108185951428,0.8485787431433395,-0.38048552600566915,-0.39500795408309125,5.0
-0.5618531749089722,-0.8076692545400118,0.2164338901981199,0.5047134178146253,-0.3287883726966498,-0.6580905432876542,0.14514244394358283,-0.306823104346228,0.7084667166481664,-0.8061020421775995,-0.9828058455416112,6.0
0.4807891764076571,-0.7473355536094036,0.677016312305704,0.03825905229037454,0.019243772137829913,0.4375288449255694,0.3735731681122785,0.7801469428033108,0.9186347563909245,0.04513099016626217,-1.1787384760277857,5.0
-0.283815214557871,1.0023417733782292,1.137598734413288,-0.8946496787581286,2.525075214946082,0.5470907837468918,2.6578804097992346,0.05550024470364059,-0.6926535483035646,0.640994112806965,-1.0807721607846976,5.0
-0.7703816451722979,1.2738434275659656,-1.114137551446012,-0.42819531323387733,0.15845663007162178,-0.2198427880023647,0.449716742835177,-0.0652742049796266,0.5683546901529932,-0.5507321324744416,-0.590940584569264,5.0
-0.6313626649967473,1.2135097266353574,-1.114137551446012,0.03825905229037454,0.5064887749061006,-1.205900237394266,-1.1873701137071415,-0.306823104346228,0.7084667166481664,-2.0829515906933924,0.48668888310468966,5.0
-0.6313626649967473,1.2135097266353574,-1.114137551446012,0.03825905229037454,0.5064887749061006,-1.205900237394266,-1.1873701137071415,-0.306823104346228,0.7084667166481664,-2.0829515906933924,0.48668888310468966,5.0
-1.0484196055233992,1.0928423247741412,-1.011785902088771,-1.36110404428238,-0.18957551476285792,-0.9867763597516213,-1.0350829642613444,-0.306823104346228,0.9186347563909245,-0.4656088292400554,0.2907562526185152,5.0
-0.07528674429454539,1.0928423247741412,-1.114137551446012,-0.6614224959960032,-0.3287883726966498,-0.7676524821089765,-0.8827958148155474,-0.306823104346228,0.21807462391505897,2.6839533904322335,0.09482362213234241,6.0
-0.283815214557871,1.0023417733782292,-0.24414853190946414,-0.6614224959960032,0.3672759169723096,0.32796690610424706,1.9725882372931478,-0.3672103291878616,0.007906584172300852,-1.316841861583917,-0.8848395302985249,5.0
0.13324172596878084,0.9118412219823175,-0.0394452331949823,-0.19496813047175138,0.3672759169723096,-0.4389666656450094,0.030927081859235036,0.5385980434367764,0.007906584172300852,-0.8912253454119858,-1.1787384760277857,4.0
0.4807891764076571,-0.6870018526787959,1.9052361045925947,0.03825905229037454,0.9937337776743721,-0.6580905432876542,-0.0071447055022142315,1.1424702918531795,1.61919488886679,0.2153775966350347,0.09482362213234241,5.0
-0.9094006253478485,1.5755119322190059,-1.370016674839114,0.5047134178146253,1.7594044963102264,-0.11028084918104235,-0.4640061538396055,-0.0652742049796266,1.4790828623716168,-0.7209787389432133,0.2907562526185152,6.0
-0.9789101154356236,1.3643439789618776,-0.7559067786956687,-0.42819531323387733,0.5064887749061006,-0.3294047268236871,1.439583214232858,-0.5483720037127624,0.4982986769054052,-0.976348648646372,-0.29704163884000484,5.0
0.13324172596878084,0.6101727173292771,-0.346500181266705,-1.5943312270445058,0.08885020110472586,1.3140243554961484,2.9243829213293795,0.29704914407017496,-1.0429336145414958,-0.12511561630251036,-1.2767047912708722,4.0
-1.3264575658744997,-0.44566704895636355,-0.346500181266705,-1.36110404428238,-0.6768205175311285,-1.3154621762155883,-1.0350829642613444,-0.5483720037127624,0.7084667166481664,-0.635855435708827,-1.1787384760277857,5.0
-0.49234368482119667,-0.1439985443033234,1.035247085056047,-0.42819531323387733,0.5064887749061006,0.6566527225682142,1.173080702702713,0.1762746943869078,0.35818665041023207,-0.5507321324744416,-1.2767047912708722,5.0
-1.2569480757867248,-1.3506725629154843,1.0864229097346674,-0.8946496787581286,-0.6768205175311285,0.32796690610424706,0.7162192543653219,-0.4879847788711288,0.9186347563909245,1.236857235447669,-0.10110900835383035,6.0
-0.8398911352600729,0.1576699603497171,-0.6023793046598074,0.03825905229037454,-0.18957551476285792,0.4375288449255694,-0.08328828022511277,-0.3672103291878616,0.7084667166481664,-0.38048552600566915,-0.29704163884000484,5.0
0.34177019623210586,-0.20433224523393148,0.06290641616225869,-0.6614224959960032,2.177043070111602,0.5470907837468918,-0.19750364230946058,0.29704914407017496,-2.654221919235985,-0.12511561630251036,-0.4929742693261776,6.0
-0.283815214557871,-0.20433224523393148,-0.0394452331949823,-0.6614224959960032,-1.1640655202994001,-0.6580905432876542,-0.4259343664781562,-0.0652742049796266,0.5683546901529932,0.04513099016626217,-0.7868732150554385,5.0
0.8283366268465334,-0.8076692545400118,0.8817196110201858,-0.19496813047175138,1.9682237832109144,2.080957927245405,-0.19750364230946058,0.6593724931200435,-1.183045641036669,-0.12511561630251036,-0.8848395302985249,5.0
-0.7703816451722979,0.580005866863973,-0.9606100774101504,-0.8946496787581286,-0.18957551476285792,-0.7676524821089765,-0.692436878008301,0.6593724931200435,1.1988588093812707,-0.8912253454119858,-1.3746711065139585,5.0
-0.1447962343823204,-0.023331142442107208,-0.0394452331949823,-0.6614224959960032,0.019243772137829913,2.957453437815984,-0.19750364230946058,-0.18604865466296083,-0.5525415218083916,-0.8061020421775995,-0.8848395302985249,5.0
0.34177019623210586,-0.20433224523393148,0.06290641616225869,-0.6614224959960032,2.177043070111602,0.5470907837468918,-0.19750364230946058,0.29704914407017496,-2.654221919235985,-0.12511561630251036,-0.4929742693261776,6.0
-0.283815214557871,-0.20433224523393148,-0.0394452331949823,-0.6614224959960032,-1.1640655202994001,-0.6580905432876542,-0.4259343664781562,-0.0652742049796266,0.5683546901529932,0.04513099016626217,-0.7868732150554385,5.0
-2.160571446927803,-0.023331142442107208,-1.1653133761246321,-1.8275584098066318,-2.3473748127366303,2.8478914989946618,1.6299421510401042,-1.7561165005455683,0.007906584172300852,-1.316841861583917,0.09482362213234241,4.0
-0.9094006253478485,1.515178231288398,-1.370016674839114,1.90407651438738,1.6201916383764345,-0.7676524821089765,-0.7305086653697503,-0.1256614298212602,0.9886907696385125,-0.635855435708827,0.2907562526185152,5.0
-0.35332470464564664,2.2693494929209983,-1.0629617267673914,0.7379406005767513,0.019243772137829913,-1.0963382985729435,-1.2254419010685909,-0.004886980137993005,0.5683546901529932,-0.635855435708827,-0.590940584569264,5.0
-0.005777254206770392,0.12750310988441302,-0.44885183062394596,-0.6614224959960032,0.08885020110472586,-0.2198427880023647,-0.2736472170323591,0.29704914407017496,-0.062149429075287255,-0.38048552600566915,-1.3746711065139585,6.0
0.13324172596878084,0.519672165933365,0.1652580655194994,-0.19496813047175138,0.3672759169723096,-0.4389666656450094,0.2974295933893799,0.29704914407017496,0.6384107034005783,-0.2102389195368966,-0.19907532359691846,6.0
-0.005777254206770392,0.12750310988441302,-0.44885183062394596,-0.6614224959960032,0.08885020110472586,-0.2198427880023647,-0.2736472170323591,0.29704914407017496,-0.062149429075287255,-0.38048552600566915,-1.3746711065139585,6.0
-0.005777254206770392,0.3085042126762366,-0.24414853190946414,-0.19496813047175138,-0.11996908579596197,-0.3294047268236871,0.868506403811119,-0.004886980137993005,-0.13220544232287226,-1.0614719518807583,-1.1787384760277857,5.0
-0.6313626649967473,-0.20433224523393148,-0.14179688255222328,0.03825905229037454,-0.6072140885642325,-1.0963382985729435,-0.23557542967090983,-0.42759755402949523,0.14801861066747396,-1.316841861583917,-0.9828058455416112,5.0
-0.005777254206770392,0.3085042126762366,-0.24414853190946414,-0.19496813047175138,-0.11996908579596197,-0.3294047268236871,0.868506403811119,-0.004886980137993005,-0.13220544232287226,-1.0614719518807583,-1.1787384760277857,5.0
-0.21430572447009602,-0.6870018526787959,2.109939403307077,-1.1278768615202546,0.019243772137829913,0.32796690610424706,1.0207935532569161,0.3574363689118086,-1.6033817205221883,-0.12511561630251036,-1.0807721607846976,5.0
-1.3264575658744997,0.6403395677945811,0.2164338901981199,-1.1278768615202546,0.6457016328398925,-0.0007189103597199941,0.8304346164496696,0.11588746954527418,1.0587467828860977,1.3219805386820551,-1.0807721607846976,5.0
-0.21430572447009602,0.21800366128032517,-0.3976760059453255,-0.8946496787581286,1.7594044963102264,-0.3294047268236871,0.18321423130503212,-0.18604865466296083,-0.8327655747987378,2.513706783963462,-0.8848395302985249,5.0
0.20275121605655586,0.580005866863973,-0.90943425273153,0.03825905229037454,0.3672759169723096,-0.4389666656450094,2.5055932603534377,-0.18604865466296083,-1.112989627789084,0.2153775966350347,-0.590940584569264,5.0
1.3844125475487346,-1.2903388619848761,0.8817196110201858,0.2714862350524994,0.08885020110472586,0.7662146613895365,0.14514244394358283,1.2632447415364465,0.07796259741988584,0.30050089986942097,-0.6889068998123521,6.0
-0.21430572447009602,0.21800366128032517,-0.3976760059453255,-0.8946496787581286,1.7594044963102264,-0.3294047268236871,0.18321423130503212,-0.18604865466296083,-0.8327655747987378,2.513706783963462,-0.8848395302985249,5.0
0.8978461169343084,-0.7473355536094036,0.2164338901981199,0.03825905229037454,0.7849144907736842,-0.2198427880023647,0.7542910417267711,-0.0652742049796266,-1.6734377337697763,-0.03999231306812409,0.09482362213234241,6.0
0.13324172596878084,0.09733625941910898,0.06290641616225869,-0.6614224959960032,-0.11996908579596197,-0.4389666656450094,-0.08328828022511277,0.6593724931200435,0.5683546901529932,-0.2102389195368966,-0.39500795408309125,6.0
-0.5618531749089722,-0.023331142442107208,-0.90943425273153,-1.1278768615202546,0.019243772137829913,-0.5485286044663318,1.7822293004859013,-0.306823104346228,-0.062149429075287255,-0.5507321324744416,-1.3746711065139585,5.0
0.4807891764076571,0.1576699603497171,-1.1653133761246321,0.03825905229037454,2.8035009308136645,-0.11028084918104235,0.5258603175580755,-0.306823104346228,-0.6926535483035646,-0.2953622227712829,0.48668888310468966,6.0
-0.5618531749089722,1.032508623843533,-1.370016674839114,0.7379406005767513,-0.25918194372975384,-1.3154621762155883,-1.111226538984243,0.7801469428033108,1.268914822628859,-0.976348648646372,-1.1787384760277857,5.0
-0.21430572447009602,-0.1439985443033234,-0.5000276553025663,-1.36110404428238,0.22806305903851096,0.6566527225682142,2.277162536184742,-0.42759755402949523,0.5683546901529932,-1.316841861583917,-0.8848395302985249,5.0
0.06373223588100461,-0.023331142442107208,-1.370016674839114,-1.1278768615202546,0.15845663007162178,-1.3154621762155883,-1.1492983263456922,-0.18604865466296083,1.549138875619202,-1.231718558349531,0.48668888310468966,5.0
-0.005777254206770392,-0.023331142442107208,-1.370016674839114,-0.8946496787581286,0.22806305903851096,-1.3154621762155883,-1.1492983263456922,-0.18604865466296083,1.61919488886679,-1.316841861583917,0.48668888310468966,5.0
-0.07528674429454539,0.3990047640721488,-0.5512034799811868,-0.8946496787581286,-0.9552462333987123,-1.3154621762155883,-0.9970111768998952,-0.306823104346228,0.7785227298957513,2.428583480729076,0.09482362213234241,7.0
-0.07528674429454539,1.3341771284965736,1.4958295071636314,-0.42819531323387733,2.733894501846769,1.6427101719601154,-0.19750364230946058,0.05550024470364059,-0.48248550856080347,0.2153775966350347,-0.9828058455416112,5.0
-1.7435145064011517,-0.1439985443033234,-0.90943425273153,0.2714862350524994,-2.0689490968690465,0.21840496728292472,2.162947174100394,-1.816503725387202,2.2496990080950674,-0.03999231306812409,2.5439815032095106,5.0
-0.1447962343823204,-0.023331142442107208,-1.114137551446012,0.03825905229037454,0.3672759169723096,-0.2198427880023647,-0.5020779412010548,-0.4879847788711288,-0.6225975350559766,-0.7209787389432133,-0.4929742693261776,6.0
0.20275121605655586,1.3341771284965736,-0.8070826033742892,-0.6614224959960032,0.7849144907736842,0.10884302846160236,0.7923628290882204,-0.1256614298212602,-0.8327655747987378,1.577350448385213,-0.7868732150554385,5.0
-0.6313626649967473,-0.6568350022134919,0.4723130135912221,-0.42819531323387733,0.15845663007162178,-0.2198427880023647,0.10707065658213358,0.29704914407017496,1.1988588093812707,0.04513099016626217,-1.1787384760277857,5.0
0.20275121605655586,1.3341771284965736,-0.8070826033742892,-0.6614224959960032,0.7849144907736842,0.10884302846160236,0.7923628290882204,-0.1256614298212602,-0.8327655747987378,1.577350448385213,-0.7868732150554385,5.0
-2.021552466752252,-1.109337759193052,-1.370016674839114,-0.8946496787581286,-1.9993426679021504,1.3140243554961484,0.7923628290882204,-0.01696442510633313,2.599979074333002,1.3219805386820551,-0.19907532359691846,6.0
-1.2569480757867248,-0.8076692545400118,-0.9606100774101504,-1.1278768615202546,-0.8856398044318163,-1.3154621762155883,-0.8447240274540981,-0.7899209030793638,0.21807462391505897,-0.4656088292400554,-0.9828058455416112,5.0
-2.021552466752252,-1.109337759193052,-1.370016674839114,-0.8946496787581286,-1.9993426679021504,1.3140243554961484,0.7923628290882204,-0.01696442510633313,2.599979074333002,1.3219805386820551,-0.19907532359691846,6.0
-0.005777254206770392,0.8816743715170136,1.444653682485011,-0.8946496787581286,2.664288072879866,1.8618340496027603,-0.19750364230946058,0.05550024470364059,-0.9728776012939109,-0.12511561630251036,-0.9828058455416112,5.0
-1.604495526225601,0.9420080724476216,-1.2676650254818733,-0.8946496787581286,0.5760952038729965,0.6566527225682142,1.9725882372931478,-1.3937931514957669,1.61919488886679,-0.976348648646372,-0.39500795408309125,5.0
-0.8398911352600729,-0.20433224523393148,-0.8582584280529095,0.2714862350524994,-0.3287883726966498,-0.3294047268236871,-0.4640061538396055,-0.4879847788711288,0.7785227298957513,-0.4656088292400554,-0.19907532359691846,6.0
-0.5618531749089722,-1.16967146012366,1.035247085056047,-0.19496813047175138,-0.11996908579596197,-1.0963382985729435,-1.1873701137071415,-0.5483720037127624,0.14801861066747396,-0.8912253454119858,-0.10110900835383035,6.0
0.7588271367587571,-0.023331142442107208,-0.09062105787360279,2.8369852454358826,0.019243772137829913,1.8618340496027603,1.0207935532569161,1.7463425402695825,0.007906584172300852,-0.12511561630251036,-0.9828058455416112,4.0
-0.42283419473342165,0.4593384650027569,-1.2164892008032526,-0.8946496787581286,1.1329466356081639,1.0949004778535036,2.162947174100394,-1.0314698024458981,0.2881306371626471,-0.8061020421775995,-0.29704163884000484,5.0
-0.42283419473342165,0.4593384650027569,-1.2164892008032526,-0.8946496787581286,1.1329466356081639,1.0949004778535036,2.162947174100394,-1.0314698024458981,0.2881306371626471,-0.8061020421775995,-0.29704163884000484,5.0
-0.7008721550845229,-0.5663344508175797,0.7793679616629448,0.03825905229037454,-0.5376076595973376,1.4235862943174706,-0.19750364230946058,0.3574363689118086,0.7785227298957513,0.640994112806965,0.09482362213234241,5.0
-0.7008721550845229,-0.5663344508175797,0.7793679616629448,0.03825905229037454,-0.6072140885642325,1.5331482331387931,-0.19750364230946058,0.3574363689118086,0.7785227298957513,0.7261174160413514,0.09482362213234241,5.0
-0.7008721550845229,-0.5663344508175797,0.7793679616629448,0.03825905229037454,-0.5376076595973376,1.4235862943174706,-0.19750364230946058,0.3574363689118086,0.7785227298957513,0.640994112806965,0.09482362213234241,5.0
-0.7008721550845229,0.9420080724476216,-1.370016674839114,0.03825905229037454,-0.39839480166354574,-0.3294047268236871,-0.7685804527311996,0.11588746954527418,1.1988588093812707,-1.1465952551151446,-1.0807721607846976,5.0
-0.9094006253478485,0.4593384650027569,-0.44885183062394596,-0.6614224959960032,0.019243772137829913,0.32796690610424706,1.6680139384015535,0.05550024470364059,1.9694749551047213,-0.5507321324744416,-1.0807721607846976,6.0
-0.35332470464564664,2.5710179975740384,-1.2164892008032526,-0.42819531323387733,0.7849144907736842,-0.8772144209302989,-0.8447240274540981,-0.4879847788711288,-0.7627095615511497,-0.635855435708827,-0.7868732150554385,5.0
-0.35332470464564664,0.9420080724476216,-1.2676650254818733,-2.0607855925687573,-0.4680012306304417,-0.6580905432876542,-0.8447240274540981,-0.1256614298212602,-0.9728776012939109,-0.12511561630251036,-1.1787384760277857,4.0
-0.21430572447009602,0.037002558488500883,-1.1653133761246321,-1.1278768615202546,-0.18957551476285792,0.21840496728292472,-0.4259343664781562,-0.18604865466296083,0.14801861066747396,-0.635855435708827,-0.39500795408309125,6.0
-0.49234368482119667,0.4593384650027569,-0.0394452331949823,0.03825905229037454,-0.6072140885642325,2.3000818048880496,3.000526496052278,0.900921392486578,0.42824266365782016,-1.231718558349531,-0.9828058455416112,5.0
-0.5618531749089722,0.3990047640721488,-0.0394452331949823,0.03825905229037454,-0.6072140885642325,2.1905198660667273,3.000526496052278,0.8405341676449444,0.42824266365782016,-1.231718558349531,-0.9828058455416112,5.0
-0.21430572447009602,0.6403395677945811,1.0864229097346674,-1.1278768615202546,1.4809787804426437,-0.11028084918104235,2.048731812016046,-0.3672103291878616,-0.8327655747987378,-0.12511561630251036,-0.8848395302985249,5.0
-0.9094006253478485,0.7006732687251893,-0.8582584280529095,-0.19496813047175138,0.43688234593920555,0.32796690610424706,2.2390907488232927,-0.6691464533960296,0.21807462391505897,-0.976348648646372,-0.19907532359691846,5.0
-0.5618531749089722,0.1576699603497171,-1.2164892008032526,-1.36110404428238,-0.4680012306304417,0.21840496728292472,-0.0071447055022142315,-0.6691464533960296,0.42824266365782016,-1.316841861583917,-1.3746711065139585,4.0
-0.9094006253478485,0.6403395677945811,-1.011785902088771,-0.19496813047175138,0.7153080618067883,-0.4389666656450094,0.06899886922068431,-0.8503081279209974,1.1288027961336857,-0.7209787389432133,-0.0031426931107439685,6.0
-0.1447962343823204,2.1788489415250862,-1.2164892008032526,-0.8946496787581286,-1.4424912361669906,-1.205900237394266,-1.3015854757914893,0.29704914407017496,0.35818665041023207,-2.5936914100997095,-1.2767047912708722,4.0
-0.07528674429454539,-0.6266681517481878,-0.5000276553025663,-0.42819531323387733,-0.39839480166354574,-0.9867763597516213,-0.9208676021769967,0.29704914407017496,-0.13220544232287226,-0.2102389195368966,-1.1787384760277857,6.0
-0.49234368482119667,0.580005866863973,-1.114137551446012,-0.6614224959960032,-0.7464269464980244,0.9853385390321813,-0.0071447055022142315,-0.3672103291878616,0.7785227298957513,-0.5507321324744416,1.0744867745632096,6.0
-0.8398911352600729,-0.1439985443033234,-1.1653133761246321,-1.5943312270445058,0.43688234593920555,0.4375288449255694,0.2593578060279306,-0.5483720037127624,0.2881306371626471,1.236857235447669,-0.8848395302985249,5.0
-0.5618531749089722,-0.8680029554706199,-0.29532435658808465,-0.42819531323387733,0.08885020110472586,-0.8772144209302989,-0.2736472170323591,-0.3672103291878616,0.14801861066747396,-1.4019651648183034,-0.8848395302985249,5.0
-0.42283419473342165,-0.023331142442107208,0.7793679616629448,0.2714862350524994,0.5760952038729965,-0.7676524821089765,-0.1594318549480113,0.29704914407017496,1.8994189418571361,-0.2102389195368966,0.09482362213234241,6.0
-0.7703816451722979,1.6961793340802223,-1.370016674839114,0.7379406005767513,-0.7464269464980244,-0.8772144209302989,-0.8447240274540981,0.11588746954527418,1.1988588093812707,-0.635855435708827,-0.7868732150554385,5.0
0.4807891764076571,0.519672165933365,-0.6535551293384276,0.5047134178146253,-0.8160333754649204,-0.5485286044663318,-0.0071447055022142315,0.11588746954527418,-0.8327655747987378,-0.38048552600566915,-0.8848395302985249,5.0
