Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
-0.7774184411472546,-0.7721160246129919,-1.0647127067589124,-0.7767589639780222,-0.787573877808996,-0.8634543983457393,-0.7954316135851858,10
-1.4370586517331163,-1.2541179793336201,-1.6001132937849736,-1.1914166145132572,-1.2287377655682443,-1.2796447716578647,-1.023236415568876,7
-0.6894664130691396,-0.9863391155999378,-1.0647127067589124,-0.9252297339906385,-0.8724130869934668,-0.9769608637945008,-0.9093340145770309,9
-1.5250106798112313,-1.414785297573829,-1.1985628535154278,-1.2126267245150595,-1.2360096977840558,-1.0999262013639923,-1.2130737505552844,11
-1.3051306096159438,-1.4683410703205655,-1.0647127067589124,-1.255046944518664,-1.3111529973474443,-1.222891538933484,-1.137138816560721,10
0.32198190982918123,0.2989994303217366,0.40763890756275567,0.2593549096100201,0.37351129931561855,0.3378223609869859,0.26765746233870147,12
0.19005386771200974,0.031220566588054166,-0.12776167946330522,-0.11394302642170051,-0.15733975243864148,0.2999868725040654,-0.2638870756232422,9
0.7617420502197562,0.7274456122956279,0.6753392010757865,0.7302193516500312,0.7880114356168902,1.1607442354905062,0.5334297313196731,10
0.27800589579012475,0.2989994303217366,0.006088467293210197,0.23602378860803752,0.15535333284126518,0.09189168584800284,0.4954622643223913,11
0.4539099519463537,0.40611097581520955,1.2107397881018473,0.3781315256201131,0.21352879056775947,0.8864369439893331,0.3815598633305462,11
0.5418619800244687,0.35255520306847304,0.006088467293210197,0.24132631610848823,0.026882530361923562,0.5269998034015885,0.3435923963332649,12
0.6737900221416412,0.6738898395488914,1.076889641345332,0.2529918766094794,0.21110481316248889,0.38511672159063653,0.4574947973251096,15
0.4099339379072962,0.13833211208152713,0.006088467293210197,0.0981580735963227,0.20625685835194768,0.46078769855647755,-0.2638870756232422,11
0.4539099519463537,0.6203340668021549,0.6753392010757865,0.38237354762047354,0.2086808357572183,0.6026707803674293,0.7232670663060816,10
1.3334302327275034,1.5843379762434115,0.6753392010757865,1.743002104236091,1.2364472555919503,0.9668373570155392,1.7104212082354056,15
1.201502190610331,1.209447567016256,0.6753392010757865,1.104577793181842,0.9746576958227259,1.695170510311758,0.8751369342952081,18
1.3334302327275034,1.4772264307499385,0.9430394945888166,2.080242853264748,2.252093788400329,2.0262310345373127,1.6724537412381237,19
1.55331030292279,1.4772264307499385,1.6122902283713936,1.8925333797487973,1.3697660128818328,2.2059496048311846,1.9382260102190951,13
-0.5575383709519671,-0.611448706372783,-0.9308625600023973,-0.7163101504728858,-0.5985036401978896,-0.5134761298787248,-0.8333990805824675,8
0.10210183963389477,0.6738898395488914,0.40763890756275567,0.8479354621600341,0.8728506448013609,1.222226904275252,0.799202000300645,16
-0.6894664130691396,-0.611448706372783,-0.9308625600023973,-0.6251066774651359,-0.5500240920924778,-0.5844176707842007,-0.6815292125933409,8
0.4099339379072962,0.35255520306847304,-0.12776167946330522,0.1395177880998371,0.14808140062545339,0.23850420371931957,0.191722528344138,11
-1.5250106798112313,-1.3076737520803567,-1.3324130002719432,-1.0387038225002807,-1.0493634375782201,-0.8729132704664695,-1.0991713495634394,9
-0.6894664130691396,-0.8256717973597284,-0.9308625600023973,-0.8319052499827083,-0.7948458100248078,-0.8256189098628188,-0.9093340145770309,9
0.19005386771200974,0.13833211208152713,-0.12776167946330522,0.07270594159415991,0.05597025922517072,0.16756266281384385,0.26765746233870147,14
-2.536459002709553,-2.5394565252552947,-2.5370643210805808,-1.5848641550466898,-1.546278805658692,-1.464092778012102,-1.6307158875253829,5
-2.844291100982955,0.13833211208152713,-2.2693640275675504,-1.6442524630517363,-1.575366534521939,-1.5444931910383077,-1.6914638347210336,5
-2.8003150869438977,0.13833211208152713,-2.4032141743240656,-1.6442524630517363,-1.6141501730062686,-1.5681403713401332,-1.6686833545226647,4
-1.2171785815378289,-1.2541179793336201,-1.1985628535154278,-1.3027696920227192,-1.2747933362683854,-1.2607270274164044,-1.2130737505552844,7
-0.5135623569129101,-0.45078138813257357,-0.5293121197328514,-0.5042090504548628,-0.27853862270217133,0.46078769855647755,-0.7194966795906224,9
-0.6015143849910246,-0.3972256153858371,-0.5293121197328514,-0.75660935947631,-0.8384774033196786,-0.6459003395689465,-0.6435617455960592,7
-1.7888667640455758,-1.7896757068009843,-1.8678135872980042,-1.391852154030289,-1.3329687939948796,-1.4451750337706417,-1.4408785525389745,6
-0.029826202483277702,0.13833211208152713,0.5414890543192711,0.0387697655912762,0.019610598146111772,0.33309292492662085,0.07782012735229285,9
-0.07380221652233519,-0.022335206158682314,-0.5293121197328514,-0.47133337995206925,-0.542752159876666,-0.6364414674482164,-0.3398220096178056,8
-1.129226553459714,-0.9863391155999378,-1.1985628535154278,-1.0906685920046966,-1.0517874149834907,-1.1188439456054526,-1.023236415568876,7
-0.3816343147957376,-0.5578929336260465,-0.26161182621982065,-0.5848074684617115,-0.44094510885530097,-0.7783245492591682,-0.5676268116014958,10
-0.5135623569129101,-0.5578929336260465,-0.5293121197328514,-0.7205521724732462,-0.6784948945718193,-0.6884652641122321,-0.6435617455960592,10
-1.0852505394206564,-1.0934506610934107,-1.0647127067589124,-0.9167456899899175,-0.8602931999671138,-0.8208894738024538,-0.9473014815743126,7
-0.24970627267856516,-0.1294467516521547,0.006088467293210197,-0.3302861484400839,-0.45548897328692456,-0.026344215661123774,-0.11201720763411553,8
-0.7334424271081971,-0.6650044791195195,-0.5293121197328514,-0.7947875574795542,-0.7681820585668312,-0.7830539853195333,-0.7574641465879041,8
-0.5135623569129101,-0.2901140698923641,-0.12776167946330522,-0.4829989404530604,-0.35852987707610073,-0.5513116183616453,-0.4916918776069323,8
-2.492482988670495,-2.3787892070150853,-2.1355138808110348,-1.5509279790438064,-1.4953752801480096,-1.553952063159038,-1.5927484205281013,4
-0.20573025863950767,-0.1294467516521547,-0.39546197297633606,-0.49678551195423204,-0.5063924987976071,-0.4567228971543441,-0.4537244106096508,7
-0.6894664130691396,-0.7185602518662559,-0.9308625600023973,-0.8605388984851414,-0.8263575162933255,-0.6222531592671212,-0.7574641465879041,7
-0.20573025863950767,-0.0758909789054182,-0.7970124132458819,-0.4077030499466623,-0.22036316497567698,-0.1729567335324405,-0.4537244106096508,9
0.014149811555779788,-0.022335206158682314,-0.26161182621982065,-0.2560507634337758,-0.23490702940730057,0.14391548251201855,-0.2638870756232422,10
-0.909346483264427,-0.9327833428532013,-1.1985628535154278,-0.930532261491089,-0.8724130869934668,-0.9296665031908501,-1.023236415568876,7
-0.07380221652233519,-0.1294467516521547,-0.5293121197328514,-0.5031485449547727,-0.5645679565241013,-0.44253458897324893,-0.3777894766150873,8
-0.4695863428738526,-0.611448706372783,-0.5293121197328514,-0.7152496449727956,-0.5645679565241013,-0.7263007525951525,-0.7574641465879041,8
0.32198190982918123,0.2989994303217366,0.5414890543192711,0.20739014010560453,0.017186620740841176,0.14391548251201855,0.6473321323115182,12
0.5858379940635262,0.8881129305358373,1.2107397881018473,0.9921642101722894,0.31775981899439487,0.4324110821942872,1.9002585432218133,13
-0.4695863428738526,-0.23655829714562765,-0.5293121197328514,-0.608138589463694,-0.6639510301401957,-0.5938765429049309,-0.4916918776069323,10
-1.9207948061627482,-1.8967872522944573,-1.8678135872980042,-1.4130622640320913,-1.3935682291266445,-1.3032919519596897,-1.4408785525389745,6
0.23402988175106723,0.13833211208152713,-0.26161182621982065,-0.10757999342115981,-0.41912931220786565,-0.09728575656659948,0.3056249293359832,13
-1.129226553459714,-0.9863391155999378,-0.7970124132458819,-0.9846180419956849,-1.0178517313097024,-0.7546773689573428,-1.023236415568876,8
0.5858379940635262,0.6738898395488914,0.8091893478323019,0.9115657921654411,0.6280289268690309,0.4418699543150173,1.4446489392544335,20
0.3659579238682387,0.7274456122956279,0.9430394945888166,0.7800631101542667,0.5989411980057837,0.7823893506613017,1.1029417362788985,11
0.6737900221416412,0.40611097581520955,1.4784400816148782,0.5955351531385867,0.6328768816795721,1.05196720610211,0.6093646653142365,13
0.6298140081025837,0.6738898395488914,0.27378876080624026,0.4035836576222759,0.44623062147373643,0.4040344658320968,0.3435923963332649,15
0.5858379940635262,0.6738898395488914,0.006088467293210197,0.268899459110831,0.05839423663044131,0.10135055796873296,0.6093646653142365,9
0.6298140081025837,0.6203340668021549,0.27378876080624026,0.22223721710686614,0.06081821403571191,0.1486449185723836,0.5334297313196731,10
0.23402988175106723,0.13833211208152713,0.006088467293210197,-0.0619782569172847,-0.33186612561812445,-0.17768616959280556,0.3815598633305462,11
0.7617420502197562,0.6738898395488914,0.8091893478323019,0.6050797026393977,0.5771254013583484,0.5411881115826834,0.8371694672979264,14
0.4099339379072962,0.35255520306847304,0.006088467293210197,0.2625364261102903,0.16504924246234756,0.6972595015747305,0.3815598633305462,9
0.8057180642588136,1.0487802487760467,0.9430394945888166,1.6920978402317655,0.775891548590537,0.12972717433092334,-0.005708300041726715,12
-0.07380221652233519,0.13833211208152713,0.6753392010757865,0.36328444861885145,0.22080072278357127,0.4418699543150173,0.6473321323115182,16
0.5858379940635262,0.6738898395488914,0.5414890543192711,1.0610970676781468,0.2789761805100653,0.5269998034015885,2.621640416170165,21
0.4539099519463537,0.40611097581520955,0.006088467293210197,0.41524921812326676,0.14323344581491218,0.3567401052284462,0.9510718682897715,14
0.3659579238682387,0.566778294055419,1.076889641345332,1.0133743201740917,-0.055532701417276446,0.418222774013192,1.5585513402462785,12
0.8496940782978711,0.566778294055419,0.006088467293210197,0.8012732201560689,0.6401488138953839,0.25269251190041475,1.2548116042680253,13
0.27800589579012475,0.2989994303217366,0.5414890543192711,0.10027908459650292,-0.09674031730687659,0.2763396922022401,0.191722528344138,10
-0.6015143849910246,-0.611448706372783,-0.26161182621982065,-0.6367722379661271,-0.6300153464664073,-0.608064851086026,-0.529659344604214,9
0.4099339379072962,0.40611097581520955,0.5414890543192711,0.3399533276168689,-0.17915554908607687,0.4986231870393981,0.7232670663060816,12
0.32198190982918123,0.13833211208152713,-0.12776167946330522,-0.012134498413049371,-0.04583679179619406,-0.10201519262696454,0.1537550613468563,15
0.23402988175106723,0.2989994303217366,0.27378876080624026,-0.13197161992323236,-0.2106672553545946,-0.24389827443791648,0.191722528344138,12
0.5858379940635262,0.566778294055419,0.9430394945888166,0.6315923401416504,0.24746447424154783,0.7161772458161908,1.1788766702734619,13
0.8496940782978711,0.8881129305358373,0.6753392010757865,0.9433809571681443,0.7589237067536431,1.3215450615429185,1.1788766702734619,10
1.465358274844675,1.5843379762434115,1.3445899348583628,1.4354555092099577,1.1516080464074792,1.5532874285008067,1.9002585432218133,15
1.201502190610331,1.3165591125097291,1.4784400816148782,1.6730087412301435,1.0910086112757145,1.983666109994027,1.862291076224532,14
0.058125825594837276,0.24544365757500008,0.27378876080624026,-0.19560194992863933,-0.39488953815515965,-0.376322484128138,0.11578759434957457,9
-0.5135623569129101,-0.3972256153858371,-0.26161182621982065,-0.6240461719650457,-0.6615270527349251,-0.43780515291288385,-0.6815292125933409,8
-0.5135623569129101,-0.45078138813257357,-0.26161182621982065,-0.6251066774651359,-0.7245504652719605,-0.4283462807921537,-0.529659344604214,7
-0.4695863428738526,-0.3972256153858371,-0.39546197297633606,-0.506330061455043,-0.3536819222655595,-0.8823721425871995,-0.6055942785987775,10
-1.4810346657721738,-1.5754526158140385,-1.1985628535154278,-1.2423208785175828,-1.1899541270839147,-1.2512681552956744,-1.2130737505552844,7
0.19005386771200974,0.24544365757500008,0.13993861404972488,0.054677348092627816,-0.10886020433322956,0.12499773827055828,0.1537550613468563,15
0.014149811555779788,0.24544365757500008,0.5414890543192711,0.1395177880998371,-0.16703566205972387,-0.13512124504952,0.7612345333033633,15
0.014149811555779788,0.031220566588054166,0.006088467293210197,-0.19772296092881955,-0.19369941351770043,-0.10201519262696454,-0.22591960862596067,10
0.6737900221416412,0.6203340668021549,0.5414890543192711,0.7556714836521939,0.7128681360535017,0.5884824721863341,0.8371694672979264,12
-0.07380221652233519,-0.022335206158682314,0.40763890756275567,-0.19135992792827886,-0.2882345323232537,0.049326761304717255,0.0018851933577294176,12
0.14607785367295226,0.1918878848282636,0.6753392010757865,-0.032284102914761456,-0.2761146452969007,0.04459732524435219,0.3435923963332649,11
-0.24970627267856516,-0.1294467516521547,-0.39546197297633606,-0.3175600824390025,-0.4336731766394892,-0.44253458897324893,-0.11201720763411553,10
-0.16175424460045018,-0.23655829714562765,-0.12776167946330522,-0.38967445644513043,-0.5791118209557249,0.006761836761431674,-0.2638870756232422,9
-0.821394455186312,-0.18300252439889117,-0.9308625600023973,-0.9623474264937925,-1.0396675279571377,-0.759406805017708,-0.7954316135851858,9
-0.29368228671762264,-0.18300252439889117,-0.39546197297633606,-0.5848074684617115,-0.5476001146872073,-0.4141579726110585,-0.6055942785987775,9
-0.5575383709519671,-0.5578929336260465,-0.9308625600023973,-0.8191791839816269,-0.8651411547776551,-0.6742769559311369,-0.4537244106096508,9
-0.821394455186312,-0.9863391155999378,-1.6001132937849736,-1.0280987674993796,-0.979068092825373,-1.0857378931828972,-0.9852689485715942,9
-0.909346483264427,-0.6650044791195195,-0.9308625600023973,-0.8997776019884757,-1.0687552568203849,-1.0904673292432623,-0.529659344604214,9
0.14607785367295226,-0.022335206158682314,-0.39546197297633606,-0.2624137964343165,-0.25672282605473595,-0.3053809432226623,-0.18795214162867896,11
0.014149811555779788,0.031220566588054166,-0.6631622664893665,-0.4787569184526999,-0.5694159113346424,-0.1871450417135357,-0.41575694361236903,11
-0.33765830075668013,-0.3972256153858371,-0.12776167946330522,-0.43421568744891503,-0.46033692809746574,-0.7215713165347876,-0.11201720763411553,11
-0.7774184411472546,-0.7721160246129919,-0.9308625600023973,-0.8806885029868535,-1.0663312794151143,-0.7830539853195333,-0.529659344604214,10
0.27800589579012475,0.1918878848282636,0.27378876080624026,0.13845728259974685,-0.01917304033821777,-0.059450268083679224,0.5713971983169548,9
-1.0852505394206564,-1.1470064338401473,-1.4662631470284582,-1.1808115595123563,-1.1438985563837734,-1.1235733816658175,-1.137138816560721,8
-0.5135623569129101,-0.50433716087931,-0.9308625600023973,-0.8414497994835194,-0.9087727480725257,-0.7073830083536924,-0.7194966795906224,9
-1.2611545955768864,-1.2541179793336201,-1.4662631470284582,-1.1956586365136177,-1.1996500367049971,-1.1424911259072779,-1.137138816560721,7
-0.11777823056139268,0.13833211208152713,0.006088467293210197,-0.1086404989212498,-0.2252111197862182,-0.05472083202331416,0.1537550613468563,14
-1.3930826376940588,-1.5754526158140385,-1.733963440541489,-1.279438571020737,-1.2626734492420326,-1.2039737946920237,-1.251041217552566,6
-1.4810346657721738,-1.414785297573829,-1.6001132937849736,-1.3610974945276757,-1.3063050425369032,-1.2087032307523888,-1.251041217552566,6
-2.272602918475208,-2.3252334342683487,-2.1355138808110348,-1.5785011220461493,-1.5608226700903154,-1.464092778012102,-1.5547809535308195,5
-1.3491066236550013,-1.4683410703205655,-1.3324130002719432,-1.2285343070164114,-1.1778342400575617,-1.1708677422694682,-1.251041217552566,6
-1.2611545955768864,-1.3076737520803567,-1.4662631470284582,-1.2020216695141586,-1.1560184434101264,-1.1093850734847224,-1.1751062835580028,8
1.5093342888837324,1.3165591125097291,0.5414890543192711,1.9264695557516809,1.3552221484502094,0.806036530963127,2.3179006801919124,19
1.5972863169618474,1.3701148852564655,0.6753392010757865,2.4217256242937646,2.016967980089081,0.7823893506613017,-0.005708300041726715,18
0.5858379940635262,0.7274456122956279,0.6753392010757865,0.9433809571681443,0.644996768705925,0.990484537317364,1.3307465382625883,17
-0.7774184411472546,-0.6650044791195195,-0.39546197297633606,-0.8775069864865832,-0.8505972903460315,-1.0904673292432623,-0.8030251069846421,9
-1.7888667640455758,-1.629008388560775,-1.3324130002719432,-1.327161318524792,-1.2869132232947382,-1.3458568765029755,-1.3117891647482167,7
-1.5689866938502888,-1.629008388560775,-1.1985628535154278,-1.2858016040212776,-1.2820652684841973,-1.156679434088373,-1.2662282043514788,7
-2.316578932514265,-2.271677661521612,-2.0016637340545196,-1.5265363525417335,-1.505071189769092,-1.4924693943742924,-1.5699679403297322,7
-0.909346483264427,-0.8792275701064648,-0.6631622664893665,-0.8722044589861326,-0.906348770667255,-0.92020763107012,-0.7536673998881759,8
-1.9647708202018057,-1.9503430250411935,-1.6001132937849736,-1.4024572090311902,-1.3717524324792092,-1.3600451846840707,-1.4180980723406054,7
-1.6129627078893463,-1.6825641613075115,-1.3324130002719432,-1.30807221952317,-1.243281629999868,-1.4073395452877213,-1.3041956713487604,9
-1.0852505394206564,-0.9327833428532013,-0.7970124132458819,-0.9793155144952344,-0.96694820579902,-1.0904673292432623,-0.8941470277781182,9
-1.3491066236550013,-1.3612295248270931,-1.1985628535154278,-1.1967191420137078,-1.2335857203787854,-1.1424911259072779,-1.0801876160647985,9
0.32198190982918123,0.35255520306847304,0.40763890756275567,0.018620161089563877,-0.04583679179619406,0.25742194796077983,0.09680386085093372,10
0.19005386771200974,0.40611097581520955,0.13993861404972488,-0.1616657739257556,-0.2688427130810889,-0.3290281235244876,0.24108023544060425,10
1.0695741484931585,1.1558917942695197,1.3445899348583628,1.1183643646830133,0.8170991644801374,1.2080385960941569,1.6079090473427449,16
0.27800589579012475,0.459666748561946,0.40763890756275567,-0.04288915791566262,-0.05068474660673525,0.11080943008946309,0.058836393853652,11
-0.4695863428738526,-0.3972256153858371,-0.26161182621982065,-0.6357117324660371,-0.6930387590034429,-0.5844176707842007,-0.4916918776069323,10
-0.33765830075668013,-0.3436698426391006,-0.39546197297633606,-0.5688998859603597,-0.5112404536081483,-0.6695475198707719,-0.4613179040091071,10
-0.6015143849910246,-0.6650044791195195,-0.5293121197328514,-0.6410142599664875,-0.6130475046295132,-0.6648180838104067,-0.5942040384995929,10
-2.1846508903970925,-2.218121888774876,-1.6001132937849736,-1.463966528036417,-1.4468957320425977,-1.317480260140785,-1.4636590327373433,9
0.14607785367295226,0.13833211208152713,-2.2693640275675504,-1.666523078553629,-1.648085856680057,-1.6248936040645139,-1.6876670880213054,5
0.14607785367295226,0.13833211208152713,-1.1985628535154278,-1.6697045950538991,-1.6359659696537039,-1.6107052958834187,-1.7066508215199463,4
0.5418619800244687,0.6738898395488914,0.13993861404972488,0.500089658130476,0.44138266666319526,0.7918482227820318,0.6852995993087999,15
0.6737900221416412,0.9416687032825738,1.2107397881018473,0.6390158786422814,0.5747014239530778,0.7587421703594763,0.7612345333033633,9
0.9376461063759861,1.102336021522783,1.3445899348583628,1.1756316616878792,0.7564997293483723,1.1985797239734268,1.634486274240842,10
0.6737900221416412,0.7810013850423643,0.5414890543192711,0.5075131966311069,0.09475389770950025,0.5411881115826834,0.9131044012924898,10
0.32198190982918123,0.40611097581520955,-0.12776167946330522,0.36328444861885145,0.17716912948870053,-0.27227489080010686,0.5713971983169548,12
-0.11777823056139268,-0.0758909789054182,-0.26161182621982065,-0.20196498292918003,-0.1476438428175591,-0.44726402503361395,-0.18795214162867896,10
0.4099339379072962,0.5132225213086825,1.3445899348583628,0.3749500091198426,0.2014089035414065,0.6074002164277943,0.799202000300645,13
1.025598134454101,0.7810013850423643,2.013840668640939,1.4778757292135623,0.9479939443647496,0.7871187867216668,-0.005708300041726715,16
0.4539099519463537,0.459666748561946,0.8091893478323019,0.19148255760425267,0.11414571695166503,0.33309292492662085,0.3815598633305462,13
0.4099339379072962,0.5132225213086825,0.6753392010757865,0.6506814391432728,-0.2518748712441947,0.00203240070106661,1.5585513402462785,13
0.6737900221416412,0.566778294055419,0.6753392010757865,0.506452691131017,0.34442357045237143,0.654694577031445,0.799202000300645,13
0.6737900221416412,0.7810013850423643,0.5414890543192711,0.858540517160935,0.8704266673960905,0.7492832982387463,0.3435923963332649,13
0.7177660361806987,0.7810013850423643,0.9430394945888166,0.9062632646649901,0.9382980347436672,1.1229087470075858,0.8371694672979264,12
1.7292143590790199,1.5843379762434115,1.8799905218844237,2.8077496263265664,1.4521812446610332,2.078254831201328,-0.005708300041726715,18
1.0695741484931585,1.4236706580032021,2.4153911089104856,1.982676347256457,1.0182892891175968,1.05196720610211,-0.005708300041726715,16
1.7292143590790199,1.6914495217368832,1.3445899348583628,-0.03758663041521215,-0.07007656584890003,2.8822589614633882,-0.005708300041726715,14
1.7292143590790199,1.7450052944836199,0.9430394945888166,2.7716924393235027,2.0096960478732697,2.5843044896603895,-0.005708300041726715,20
1.3334302327275034,1.6914495217368832,1.7461403751279083,2.173567337272678,1.3309823743975033,2.172843552408629,-0.005708300041726715,20
1.55331030292279,1.5843379762434115,2.1476908153974548,2.46838786629773,2.264213675426682,1.2316857763959823,-0.005708300041726715,14
1.3334302327275034,1.102336021522783,0.9430394945888166,1.6995213787323964,0.7855874582116195,2.182302424529359,2.925380152148419,12
1.465358274844675,1.4772264307499385,2.013840668640939,2.416423096793314,1.7551784203198575,-0.0689091402044091,2.697575350164729,14
0.014149811555779788,-0.18300252439889117,0.13993861404972488,-0.08955139991962772,-0.20581930054405342,-0.08782688444586935,0.1537550613468563,7
-0.029826202483277702,0.24544365757500008,0.40763890756275567,0.5255417901326388,0.6571166557322781,0.5175409312808583,0.3815598633305462,8
-0.07380221652233519,-0.0758909789054182,-0.6631622664893665,-0.08743038891944749,-0.1476438428175591,0.05878563342544738,-0.11201720763411553,8
-2.58043501674861,-2.700123843495504,-2.670914467837096,-1.6315263970506548,-1.6093022181957273,-1.5161165746761176,-1.6686833545226647,5
-1.4810346657721738,-1.629008388560775,-1.3324130002719432,-1.354734461527135,-1.3862962969108328,-1.3363980043822452,-1.2130737505552844,7
-1.8768187921236907,-2.1645661160281393,-2.1355138808110348,-1.4682085500367774,-1.408112093558268,-1.3316685683218803,-1.5168134865335379,5
-1.8768187921236907,-1.7896757068009843,-1.4662631470284582,-1.428969846533443,-1.4420477772320566,-1.2370798471145792,-1.4029110855416926,8
-2.668387044826725,-2.700123843495504,-2.5370643210805808,-1.6347079135509255,-1.5777905119272095,-1.5444931910383077,-1.6686833545226647,4
0.4539099519463537,0.6738898395488914,0.27378876080624026,0.32404574511551704,0.16747321986761815,0.36146954128881126,0.8751369342952081,11
0.3659579238682387,0.7274456122956279,1.076889641345332,0.2593549096100201,0.23534458721519486,0.20539815129676436,0.4574947973251096,14
0.9816221204150436,1.0487802487760467,0.9430394945888166,1.168208123187249,0.7977073452379727,0.8296837112649523,2.545705482175602,21
0.27800589579012475,0.40611097581520955,0.5414890543192711,0.43751983362515956,0.38078323153143034,0.8486014555064126,0.4954622643223913,10
0.8057180642588136,0.6738898395488914,0.9430394945888166,0.4226727566238977,0.41229493779994814,0.3378223609869859,0.6852995993087999,10
1.025598134454101,1.0487802487760467,1.6122902283713936,1.5913498177232044,1.3115905551553386,1.7850297954586942,1.7104212082354056,12
0.8057180642588136,0.8345571577891008,1.3445899348583628,0.850056473160214,0.9455699669594788,1.1181793109472207,0.9131044012924898,13
0.8936700923369286,0.7274456122956279,0.27378876080624026,0.49902915263038605,0.2014089035414065,1.4918047597160609,0.3815598633305462,12
0.8936700923369286,0.9416687032825738,1.2107397881018473,1.2000232881899522,0.9189062155015024,1.4492398351727753,1.1029417362788985,10
0.8936700923369286,0.7274456122956279,0.5414890543192711,0.80975726415679,0.853458825559196,1.4823458875953306,0.6093646653142365,11
0.4978859659854112,0.5132225213086825,0.8091893478323019,0.24450783260875847,0.0705141236567943,0.876978071868603,0.4195273303278279,9
0.7617420502197562,0.7274456122956279,1.076889641345332,0.7259773296496707,0.6498447235164663,0.36146954128881126,0.6852995993087999,13
0.7177660361806987,0.7810013850423643,0.8091893478323019,0.4353988226249791,0.33230368342601846,0.5884824721863341,0.9510718682897715,12
0.4539099519463537,0.40611097581520955,0.27378876080624026,0.2328422721077673,-0.3609538544813713,0.030409017063256997,0.9510718682897715,14
-1.5250106798112313,-1.4683410703205655,-1.4662631470284582,-1.2667125050196555,-1.2529775396209502,-1.1188439456054526,-0.6435617455960592,8
-0.16175424460045018,-0.1294467516521547,0.006088467293210197,-0.005771465412508675,0.5262218758476661,0.17229209887420893,-0.3018545426205239,10
-0.24970627267856516,-0.0758909789054182,0.40763890756275567,-0.09591443292016842,-0.021597017743488364,-0.23443940231718635,0.07782012735229285,12
-0.20573025863950767,-0.022335206158682314,0.27378876080624026,-0.36740384094323786,-0.31732226118650086,-0.31483981534339245,-0.18795214162867896,11
0.9816221204150436,0.9416687032825738,1.2107397881018473,1.031402913675624,0.45592653109481884,0.806036530963127,1.7483886752326872,16
0.27800589579012475,0.40611097581520955,0.5414890543192711,0.22223721710686614,0.39532709596305393,-0.0026970353592984542,0.191722528344138,15
0.4978859659854112,0.5132225213086825,1.2107397881018473,0.22223721710686614,0.0632421914409825,0.32836348886625577,0.3815598633305462,10
-0.6894664130691396,-0.7185602518662559,-0.5293121197328514,-0.8499338434842403,-0.8966528610461727,-0.7877834213798983,-0.7574641465879041,9
-0.24970627267856516,-0.1294467516521547,0.6753392010757865,0.016499150089383643,-0.46760886031327753,0.25269251190041475,0.3815598633305462,13
-0.24970627267856516,-0.1294467516521547,0.13993861404972488,-0.39709799494576115,-0.5645679565241013,-0.3006515071622972,-0.03608227363955209,12
0.014149811555779788,0.24544365757500008,0.8091893478323019,-0.0036504544123284427,-0.2518748712441947,-0.22025109413609115,0.3056249293359832,13
